,ID,Count
229,18517,405.01060041128494
230,18518,433.0549922199205
231,18519,427.58515527688917
232,18520,416.67171562076925
233,18521,426.3783806995296
234,18522,436.872072676568
235,18523,463.5654016431597
236,18524,445.47034154025346
237,18525,415.79942747517737
238,18526,417.3078956968767
239,18527,407.44382523846093
240,18528,518.0779518382326
241,18529,413.4533100147739
242,18530,349.9088469854257
243,18531,289.1171794422809
244,18532,243.3508036499178
245,18533,217.83911036473592
246,18534,234.23619652168625
247,18535,271.6521191167703
248,18536,312.8243646495501
249,18537,404.2374294740066
250,18538,573.7691220591146
251,18539,636.0983041380322
252,18540,642.8375894086035
253,18541,568.5397313027152
254,18542,607.9074687575827
255,18543,600.2291027525874
256,18544,584.9091974380649
257,18545,598.5350747610776
258,18546,613.2657529481185
259,18547,650.7369155864042
260,18548,625.3357023876246
261,18549,583.6847098137664
262,18550,585.8022448031535
263,18551,571.9554073073355
264,18552,511.8550517489492
265,18553,408.48711017809603
266,18554,345.70591229688966
267,18555,285.64444466292764
268,18556,240.42779229151685
269,18557,215.22253304364315
270,18558,231.4226653859252
271,18559,268.38916613776837
272,18560,309.06687070524976
273,18561,399.38192630688684
274,18562,566.8772867508935
275,18563,628.4578010446878
276,18564,635.1161373021558
277,18565,561.7107088899076
278,18566,600.6055802518376
279,18567,593.0194430404601
280,18568,577.8835529688394
281,18569,591.3457628883097
282,18570,605.8995033417912
283,18571,642.9205806203352
284,18572,617.824474425862
285,18573,576.673773293643
286,18574,578.765873483831
287,18575,565.0853574575588
288,18576,527.1571459569909
289,18577,420.69898192060975
290,18578,356.0409171389217
291,18579,294.1838899361564
292,18580,247.61546918423358
293,18581,221.6566894812404
294,18582,238.3411307122153
295,18583,276.41275854078367
296,18584,318.30653798206305
297,18585,411.32159524334696
298,18586,583.8242908228895
299,18587,647.245777141642
300,18588,654.1031667997405
301,18589,578.5032562248022
302,18590,618.5609040089953
303,18591,610.7479764477191
304,18592,595.1595933998013
305,18593,609.0242610145357
306,18594,624.0130908683027
307,18595,662.140926808823
308,18596,636.2945633297325
309,18597,593.913646918206
310,18598,596.0682912096852
311,18599,581.9787911471446
312,18600,511.0516968256857
313,18601,407.84599091995847
314,18602,345.1633279349769
315,18603,285.1961265890144
316,18604,240.050441613885
317,18605,214.88474194257446
318,18606,231.05944822716648
319,18607,267.9679301702213
320,18608,308.5817912059846
321,18609,398.75509760672105
322,18610,565.9875745996867
323,18611,627.4714384664393
324,18612,634.1193244857102
325,18613,560.8291056667008
326,18614,599.662931648124
327,18615,592.0887008556763
328,18616,576.9765665167877
329,18617,590.4176475393566
330,18618,604.9485459421339
331,18619,641.9115187541995
332,18620,616.8548008209092
333,18621,575.768685587056
334,18622,577.8575022324553
335,18623,564.198457733845
336,18624,498.3658482381429
337,18625,397.7220200575514
338,18626,336.5953303266077
339,18627,278.1166962649704
340,18628,234.09166371606847
341,18629,209.55065281423617
342,18630,225.32385397488716
343,18631,261.3161557811105
344,18632,300.92185796551814
345,18633,388.85679020813484
346,18634,551.9380513941093
347,18635,611.8956998262289
348,18636,618.3785652106178
349,18637,546.9076312597749
350,18638,584.7774842428984
351,18639,577.3912687639636
352,18640,562.6542632999981
353,18641,575.7616960443903
354,18642,589.9318936058955
355,18643,625.977333652975
356,18644,601.5425992328534
357,18645,561.4763656276972
358,18646,563.5133315271637
359,18647,550.1933458193492
360,18648,383.162992431435
361,18649,305.78411401959926
362,18650,258.7875442555645
363,18651,213.82690239060923
364,18652,179.97874992798725
365,18653,161.1106689636086
366,18654,173.23771775377776
367,18655,200.9099952850783
368,18656,231.36039516696246
369,18657,298.9681814878987
370,18658,424.3513799281964
371,18659,470.4491454023366
372,18660,475.4334237372069
373,18661,420.4837978322863
374,18662,449.59960952614534
375,18663,443.9208006036293
376,18664,432.5904192522306
377,18665,442.66792189650334
378,18666,453.56251934977126
379,18667,481.27565162152183
380,18668,462.4892801380422
381,18669,431.6848058389272
382,18670,433.25090422283444
383,18671,423.00998261676307
384,18672,377.5638282774361
385,18673,301.3156880914683
386,18674,255.00587961174728
387,18675,210.70224799893964
388,18676,177.34871888380007
389,18677,158.7563573513011
390,18678,170.70619347161184
391,18679,197.9740957697262
392,18680,227.97952369225789
393,18681,294.59935684136695
394,18682,418.1503295080697
395,18683,463.5744679328325
396,18684,468.48591096487485
397,18685,414.3392644230971
398,18686,443.0296065064482
399,18687,437.4337820683015
400,18688,426.26897167852246
401,18689,436.19921168866244
402,18690,446.9346062942192
403,18691,474.24276632210467
404,18692,455.73092024914695
405,18693,425.37659200193497
406,18694,426.91980497648376
407,18695,416.82853404726075
408,18696,526.5785815261011
409,18697,420.23725723582163
410,18698,355.6501558409335
411,18699,293.8610178359426
412,18700,247.3437067617628
413,18701,221.41341728548974
414,18702,238.07954704270475
415,18703,276.10939057629275
416,18704,317.95719084258394
417,18705,410.87016240877426
418,18706,583.1835331832556
419,18707,646.5354132822696
420,18708,653.3852768321187
421,18709,577.8683385161596
422,18710,617.8820223128193
423,18711,610.0776695797945
424,18712,594.5063950621048
425,18713,608.3558459552421
426,18714,623.3282252991744
427,18715,661.4142152553025
428,18716,635.5962186241082
429,18717,593.2618160291397
430,18718,595.41409555983
431,18719,581.3400589765342
432,18720,520.3557283900943
433,18721,415.271094870315
434,18722,351.4472528645496
435,18723,290.38830925920786
436,18724,244.420717458185
437,18725,218.79685970710165
438,18726,235.26603713571222
439,18727,272.8464622170552
440,18728,314.1997252494783
441,18729,406.0146958775927
442,18730,576.2917498755878
443,18731,638.8949678383572
444,18732,645.6638829858827
445,18733,571.0393676299672
446,18734,610.5801889015777
447,18735,602.8680642662822
448,18736,587.4808036030552
449,18737,601.1665883275598
450,18738,615.9620312729704
451,18739,653.597939265359
452,18740,628.0850473363656
453,18741,586.2509324082171
454,18742,588.3777773316199
455,18743,574.4700609629344
456,18744,535.6577800111794
457,18745,427.4829326262094
458,18746,361.78222894343355
459,18747,298.92773076647495
460,18748,251.60837434701995
461,18749,225.23099823792495
462,18750,242.18448320735789
463,18751,280.87003228976874
464,18752,323.43936681155583
465,18753,417.95433158499566
466,18754,593.2387067827111
467,18755,657.6828916468655
468,18756,664.6508596410401
469,18757,587.8318682298545
470,18758,628.535462687628
471,18759,620.5965483336095
472,18760,604.7567959534098
473,18761,618.8450372531065
474,18762,634.0755683879138
475,18763,672.8182319620805
476,18764,646.555084836496
477,18765,603.4907580528281
478,18766,605.6801469034567
479,18767,591.3634476367382
480,18768,519.5523695134626
481,18769,414.6299724571827
482,18770,350.9046658325396
483,18771,289.93998897908864
484,18772,244.04336492358283
485,18773,218.4590669437382
486,18774,234.9028181895353
487,18775,272.42522417657506
488,18776,313.71464336310146
489,18777,405.387864092757
490,18778,575.4020333460426
491,18779,637.9086004061462
492,18780,644.6670652640482
493,18781,570.1577600683265
494,18782,609.6375356590214
495,18783,601.9373175012479
496,18784,586.5738126876568
497,18785,600.2384684112833
498,18786,615.0110691935824
499,18787,652.588872433556
500,18788,627.1153689595782
501,18789,585.3458402476274
502,18790,587.469401610083
503,18791,573.5831568747222
504,18792,506.8664858844402
505,18793,404.5059736298416
506,18794,342.3366445572228
507,18795,282.8605390998913
508,18796,238.08457056613472
509,18797,213.12496308131466
510,18798,229.16720809411328
511,18799,265.77343141360353
512,18800,306.05468896398787
513,18801,395.4895293525757
514,18802,561.352471332176
515,18803,622.3328187418588
516,18804,628.9262625090505
517,18805,556.2362472068143
518,18806,594.7520471364752
519,18807,587.23984481156
520,18808,572.2514699090916
521,18809,585.5824764329216
522,18810,599.9943753776028
523,18811,636.6546433181358
524,18812,611.8031250754002
525,18813,571.0534808093142
526,18814,573.1251912826121
527,18815,559.5780062746123
528,18816,391.66366186584656
529,18817,312.56809296046777
530,18818,264.52887995581057
531,18819,218.57076296511917
532,18820,183.9716717095192
533,18821,164.6849925968118
534,18822,177.08108624521753
535,18823,205.36728758554298
536,18824,236.49324535964152
537,18825,305.60094543545176
538,18826,433.76583507146415
539,18827,480.886303347548
540,18828,485.98116047872884
541,18829,429.81244866366285
542,18830,459.5742097195765
543,18831,453.76941347995256
544,18832,442.18766175005555
545,18833,452.4887390098196
546,18834,463.6250387501052
547,18835,491.9530012144569
548,18836,472.7498443498012
549,18837,441.2619568341437
550,18838,442.86279992180977
551,18839,432.39467816594174
552,18840,386.06446887898653
553,18841,308.0996440222052
554,18842,260.7471958383346
555,18843,215.44609248306125
556,18844,181.3416271220035
557,18845,162.33066886099124
558,18846,174.549548926983
559,18847,202.43137295179451
560,18848,233.11235647516025
561,18849,301.2320982916847
562,18850,427.5647527190668
563,18851,474.01159047693477
564,18852,479.03361193022283
565,18853,423.6678836132369
566,18854,453.00417286768953
567,18855,447.2823615397631
568,18856,435.8661816240922
569,18857,446.01999549139555
570,18858,456.9970915641559
571,18859,484.9200796992405
572,18860,465.9914496587736
573,18861,434.9537105130434
574,18862,436.5316680735027
575,18863,426.21319776510836
576,18864,535.0792482832683
577,18865,427.0212340401091
578,18866,361.3914897329738
579,18867,298.6048769163969
580,18868,251.33662728574353
581,18869,224.98773979297715
582,18870,241.92291432369439
583,18871,280.566681472955
584,18872,323.09003941869685
585,18873,417.50292426737076
586,18874,592.5979853614866
587,18875,656.9725679403488
588,18876,663.9330102516824
589,18877,587.1969864095231
590,18878,627.8566193647988
591,18879,619.9262793543451
592,18880,604.103634537325
593,18881,618.1766599755398
594,18882,633.3907415303668
595,18883,672.0915614854582
596,18884,645.8567796043526
597,18885,602.8389640080793
598,18886,605.0259882315856
599,18887,590.7247515700489
600,18888,528.8563714230054
601,18889,422.0550527414048
602,18890,357.1885707332732
603,18891,295.1321551001679
604,18892,248.4136268384434
605,18893,222.37117223911943
606,18894,239.10939369036322
607,18895,277.30374067399777
608,18896,319.33255950047794
609,18897,412.6474392250128
610,18898,585.7061757793064
611,18899,649.3320933676941
612,18900,656.2115869680931
613,18901,580.3679894882866
614,18902,620.554758115753
615,18903,612.7166465546429
616,18904,597.0780162936271
617,18905,610.987374939242
618,18906,626.0245194209878
619,18907,664.2752556964292
620,18908,638.3455796807177
621,18909,595.8280536585812
622,18910,597.9896431778322
623,18911,583.8547273649916
624,18912,544.1584445652448
625,18913,434.2669076723064
626,18914,367.5235613475033
627,18915,303.6715886174722
628,18916,255.601293836163
629,18917,228.80531981906202
630,18918,246.0278494922693
631,18919,285.3273220312433
632,18920,328.5722140573981
633,18921,424.58709172459186
634,18922,602.6531565210164
635,18923,668.1200435999672
636,18924,675.1985903269676
637,18925,597.16051370553
638,18926,638.5100571545102
639,18927,630.4451555557146
640,18928,614.3540329413315
641,18929,628.6658487281625
642,18930,644.138082011223
643,18931,683.4955754250087
644,18932,656.8156431575302
645,18933,613.0679035496763
646,18934,615.2920370841164
647,18935,600.7481377980398
648,18936,528.0530145467508
649,18937,421.4139319246782
650,18938,356.6459850523141
651,18939,294.6838359363738
652,18940,248.03627524345552
653,18941,222.03338031686573
654,18942,238.74617564860768
655,18943,276.8825036824075
656,18944,318.84747882196325
657,18945,412.0206090009989
658,18946,584.8164614651704
659,18947,648.345728391555
660,18948,655.2147717283517
661,18949,579.4863841218637
662,18950,619.6121072204194
663,18951,611.7859021071838
664,18952,596.1710276366516
665,18953,610.0592573339998
666,18954,625.0735597095115
667,18955,663.2661913772198
668,18956,637.3759037184458
669,18957,594.9229637516864
670,18958,597.0812697181663
671,18959,582.9678254851857
672,18960,515.3671486256056
673,18961,411.28994722914956
674,18962,348.0779757368634
675,18963,287.60439593918653
676,18964,242.0774892037251
677,18965,216.69928390017157
678,18966,233.01057355936658
679,18967,270.23072020449115
680,18968,311.18753511516996
681,18969,402.12228807763165
682,18970,570.7669190627022
683,18971,632.7699684690741
684,18972,639.4739909455091
685,18973,565.5648906930096
686,18974,604.7266394761186
687,18975,597.0884499332952
688,18976,581.848704850252
689,18977,595.4032858135355
690,18978,610.056886854923
691,18979,647.3319845039532
692,18980,622.0636812082095
693,18981,580.630624263686
694,18982,582.7370794133855
695,18983,568.9626944344816
696,18984,400.16430854495
697,18985,319.3520537414099
698,18986,270.2702002871655
699,18987,223.31461084086357
700,18988,187.96458280246173
701,18989,168.25930666196442
702,18990,180.92444444840473
703,18991,209.8245679543521
704,18992,241.62608181227478
705,18993,312.23369162786355
706,18994,443.1802650133252
707,18995,491.3234333536956
708,18996,496.52886898518034
709,18997,439.14107452332075
710,18998,469.54878321215756
711,18999,463.61799999267913
712,19000,451.7848785571731
713,19001,462.3095298339452
714,19002,473.68753121423936
715,19003,502.630322225363
716,19004,483.0103810952175
717,19005,450.83908219243557
718,19006,452.4746698908529
719,19007,441.77934859337677
720,19008,394.565130128364
721,19009,314.8836164309883
722,19010,266.4885260104245
723,19011,220.18994848985324
724,19012,185.3345450588734
725,19013,165.90498905258775
726,19014,178.39291371776102
727,19015,206.888660960469
728,19016,238.2452017255751
729,19017,307.86485585275256
730,19018,436.97919879744416
731,19019,484.4487383725264
732,19020,489.58133851565213
733,19021,432.9965254623413
734,19022,462.9787634568838
735,19023,457.13096493315874
736,19024,445.4634148810263
737,19025,455.8408031485479
738,19026,467.0596012755982
739,19027,495.5974190112828
740,19028,476.2520039909497
741,19029,444.53085228671466
742,19030,446.14355451747826
743,19031,435.5978842780512
744,19032,543.5798963164874
745,19033,433.8051959017065
746,19034,367.1328109788959
747,19035,303.3487255478154
748,19036,255.32953901473928
749,19037,228.5620544275023
750,19038,245.76627313911166
751,19039,285.0239625517893
752,19040,328.2228766889684
753,19041,424.1356715163498
754,19042,602.012416803025
755,19043,667.4096996090854
756,19044,674.4807204383376
757,19045,596.5256137551903
758,19046,637.8311944462857
759,19047,629.7748674359083
760,19048,613.7008528732372
761,19049,627.9974523640743
762,19050,643.4532355974119
763,19051,682.7688841972149
764,19052,656.1173179842273
765,19053,612.416090891965
766,19054,614.6378597317574
767,19055,600.1094234924205
768,19056,537.3570314448436
769,19057,428.83902417054753
770,19058,362.9299000762855
771,19059,299.87601042192273
772,19060,252.40654419871555
773,19061,225.94549191456576
774,19062,242.9527579261396
775,19063,281.761028039017
776,19064,324.4654040096836
777,19065,419.28019582827653
778,19066,595.1206204981894
779,19067,659.769239756108
780,19068,666.7593120303766
781,19069,589.6966299902872
782,19070,630.5293472645653
783,19071,622.5652485258497
784,19072,606.6752481646715
785,19073,620.8081811782192
786,19074,636.0870276793521
787,19075,674.952593466609
788,19076,648.6061325312171
789,19077,605.4051940492641
790,19078,607.601528233802
791,19079,593.2394125227377
792,19080,552.6590937125918
793,19081,441.05087042303603
794,19082,373.26488334590516
795,19083,308.4154378706378
796,19084,259.5942060884852
797,19085,232.37963492205063
798,19086,249.87120881141203
799,19087,289.7846036942661
800,19088,333.7050520003992
801,19089,431.2198398428844
802,19090,612.0675891964466
803,19091,678.5571766366345
804,19092,685.7463018960465
805,19093,606.4891422738431
806,19094,648.4846335433033
807,19095,640.2937449280719
808,19096,623.9512525350922
809,19097,638.4866424038479
810,19098,654.2005773970974
811,19099,694.1728995361765
812,19100,667.0761828821908
813,19101,622.6450316887774
814,19102,624.9039098440571
815,19103,610.132810950403
816,19104,536.5536735585009
817,19105,428.19790254771766
818,19106,362.3873137131148
819,19107,299.42769069444154
820,19108,252.02919212927048
821,19109,225.6076995675947
822,19110,242.58953942769756
823,19111,281.33979051779096
824,19112,323.98032272126034
825,19113,418.65336481612746
826,19114,594.230905065385
827,19115,658.7828735397783
828,19116,665.7624955373052
829,19117,588.8150235153917
830,19118,629.5866951840043
831,19119,621.6345029081336
832,19120,605.768258367308
833,19121,619.880062406023
834,19122,635.1360667722014
835,19123,673.9435278786683
836,19124,647.6364553497383
837,19125,604.5001030043686
838,19126,606.6931536320068
839,19127,592.3525095277995
840,19128,523.8677986896333
841,19129,418.07391071143843
842,19130,353.8192983543896
843,19131,292.34824570391254
844,19132,246.0704018866292
845,19133,220.27359938860204
846,19134,236.85393329296397
847,19135,274.6880023481719
848,19136,316.32037361167863
849,19137,408.75503691117706
850,19138,580.1813527533525
851,19139,643.207102631246
852,19140,650.021703652017
853,19141,574.89352026729
854,19142,614.7012169405359
855,19143,606.9370403676905
856,19144,591.445925478944
857,19145,605.2240805482616
858,19146,620.1193833259025
859,19147,658.0093097665268
860,19148,632.3242220393314
861,19149,590.2077534355517
862,19150,592.3489532098376
863,19151,578.3473685988557
864,19152,408.6649667255493
865,19153,326.13602370114756
866,19154,276.0115283866085
867,19155,228.05846513510153
868,19156,191.95749929786976
869,19157,171.83362556321475
870,19158,184.76780785171024
871,19159,214.28185435392493
872,19160,246.7589252097087
873,19161,318.8664467944752
874,19162,452.5947076930438
875,19163,501.76057748142847
876,19164,507.07659176283147
877,19165,448.4697130047423
878,19166,479.5233702004784
879,19167,473.46659983068326
880,19168,461.38210834946153
881,19169,472.13033394574035
882,19170,483.75003729306894
883,19171,513.3076576828363
884,19172,493.2709317232858
885,19173,460.4162205087142
886,19174,462.0865528648927
887,19175,451.16403171840426
888,19176,403.0657809466228
889,19177,321.667580515193
890,19178,272.22984913735695
891,19179,224.93379867548342
892,19180,189.32745809605382
893,19181,169.47930485815397
894,19182,182.23627379236547
895,19183,211.34594349962782
896,19184,243.37804067750145
897,19185,314.49760527479714
898,19186,446.3936333234021
899,19187,494.88587346074655
900,19188,500.12905215801936
901,19189,442.32515586431634
902,19190,472.95334180630834
903,19191,466.97955624138285
904,19192,455.0606363612439
905,19193,465.6615987546366
906,19194,477.1220986393855
907,19195,506.2747452212159
908,19196,486.51254573245126
909,19197,454.1079823083236
910,19198,455.75542916675624
911,19199,444.9825592750926
912,19200,552.0805538131791
913,19201,440.58916531565006
914,19202,372.8741386164291
915,19203,308.0925794603937
916,19204,259.32245518890323
917,19205,232.13637304118623
918,19206,249.60963623320518
919,19207,289.4812485927579
920,19208,333.3557196734472
921,19209,430.7684261493332
922,19210,611.426858725319
923,19211,677.8468428971137
924,19212,685.0284423673877
925,19213,605.8542514860901
926,19214,647.8057806321162
927,19215,639.6234664815584
928,19216,623.298081893395
929,19217,637.8182556857515
930,19218,653.5157408666778
931,19219,693.4462187956592
932,19220,666.3778677867987
933,19221,621.9932284377296
934,19222,624.2497419324878
935,19223,609.4941058624178
936,19224,545.8576828836763
937,19225,435.62298875000255
938,19226,368.6712236223523
939,19227,304.6198609538686
940,19228,256.39945752739095
941,19229,229.51980798106808
942,19230,246.79611828132124
943,19231,286.2183109035712
944,19232,329.59824333632304
945,19233,425.9129457345322
946,19234,604.5350557114301
947,19235,670.2063756062712
948,19236,677.3070264427594
949,19237,599.0252610732811
950,19238,640.5039263421647
951,19239,632.4138405530514
952,19240,616.2724703455159
953,19241,630.6289775012564
954,19242,646.1495257777326
955,19243,685.6299204560197
956,19244,658.8666750217699
957,19245,614.982324770033
958,19246,617.2134035847765
959,19247,602.6240882048893
960,19248,561.1597506465373
961,19249,447.8348393878787
962,19250,379.00621060336056
963,19251,313.15929146917154
964,19252,263.5871219983169
965,19253,235.95395329911355
966,19254,253.71457165107373
967,19255,294.24188944016095
968,19256,338.83789464508214
969,19257,437.8525940367774
970,19258,621.4820304955015
971,19259,688.9943192337207
972,19260,696.294023126834
973,19261,615.8177793871843
974,19262,658.4592190688131
975,19263,650.1423433217414
976,19264,633.5484809199104
977,19265,648.3074450753849
978,19266,664.2630820002223
979,19267,704.850233427778
980,19268,677.3367320055104
981,19269,632.2221686005324
982,19270,634.5157914084779
983,19271,619.5174926991311
984,19272,545.0543255079381
985,19273,434.9818675346618
986,19274,368.1286376040429
987,19275,304.171541511334
988,19276,256.0221056977863
989,19277,229.18201584879375
990,19278,246.43290001373643
991,19279,285.7970736500787
992,19280,329.11316235621155
993,19281,425.28611512078936
994,19282,603.6453408441181
995,19283,669.220010016864
996,19284,676.3102105832525
997,19285,598.143655158724
998,19286,639.5612748607421
999,19287,631.483095526906
1000,19288,615.3654811246241
1001,19289,629.7008593189612
1002,19290,645.1985654750013
1003,19291,684.620855509429
1004,19292,657.8969984566062
1005,19293,614.0772343004024
1006,19294,616.3050295603333
1007,19295,601.7371857736559
1008,19296,532.3684551605314
1009,19297,424.85787930674496
1010,19298,359.5606252991037
1011,19299,297.0920990440393
1012,19300,250.06331757895896
1013,19301,223.84791757096485
1014,19302,240.69729592327013
1015,19303,279.1452878512697
1016,19304,321.4532159767656
1017,19305,415.3877907437709
1018,19306,589.5957935395843
1019,19307,653.6442446598005
1020,19308,660.5694243082495
1021,19309,584.2221568724821
1022,19310,624.6758019227104
1023,19311,616.7856382248876
1024,19312,601.0431533409823
1025,19313,615.0448826848402
1026,19314,630.1818873809029
1027,19315,668.6866430765131
1028,19316,642.5847706037388
1029,19317,599.7848898256212
1030,19318,601.9608342506804
1031,19319,587.7320498363819
1032,19320,417.16561909511074
1033,19321,332.9199890233729
1034,19322,281.7528525612878
1035,19323,232.80231618644748
1036,19324,195.95041306372576
1037,19325,175.40794202106582
1038,19326,188.61116862769802
1039,19327,218.73913770650313
1040,19328,251.89176509833823
1041,19329,325.499197426945
1042,19330,462.00914393706296
1043,19331,512.1977144743445
1044,19332,517.6243073300743
1045,19333,457.79834510911974
1046,19334,489.49795037018583
1047,19335,483.3151929361986
1048,19336,470.97933158109737
1049,19337,481.9511313440479
1050,19338,493.8125364931837
1051,19339,523.9849858412983
1052,19340,503.53147533725644
1053,19341,469.9933522780748
1054,19342,471.6984292682631
1055,19343,460.5487084280759
1056,19344,411.56643703651037
1057,19345,328.4515488064333
1058,19346,277.9711758247374
1059,19347,229.67765180298454
1060,19348,193.32037360941592
1061,19349,173.05362288031122
1062,19350,186.07963625040716
1063,19351,215.80322880294432
1064,19352,248.51088281252777
1065,19353,321.1303588101024
1066,19354,455.8080736876666
1067,19355,505.3230150214948
1068,19356,510.67677234148937
1069,19357,451.65379205138686
1070,19358,482.9279263414091
1071,19359,476.82815365715317
1072,19360,464.65786379312215
1073,19361,475.4824004510342
1074,19362,487.1846022433716
1075,19363,516.9520780526302
